var	-5	-4	-3	-2	-1	0	1	2	3	4	5
Variant_019166					5.0	16.0	2.0	1.0		1.0	
Variant_019167	1.0		1.0		2.0	15.0					3.0
Variant_019168					1.0	17.0				1.0	1.0
Variant_019169		2.0	5.0	2.0	19.0	24.0	13.0	12.0	3.0	2.0	4.0
Variant_019170					8.0	16.0	5.0	4.0		1.0	
Variant_019171	3.0	1.0	2.0	2.0	18.0	3.0		1.0			7.0
Variant_019172		3.0			6.0	8.0					4.0
Variant_019173	2.0	1.0	2.0		6.0	26.0	11.0		3.0	2.0	3.0
Variant_019174	1.0	3.0			3.0	14.0	4.0	2.0		1.0	1.0
Variant_019175		4.0	2.0	1.0	3.0	17.0	2.0		1.0	1.0	3.0
Variant_019176	1.0	1.0				6.0					
Variant_019177		1.0	2.0	2.0	13.0	7.0	6.0	2.0	3.0	1.0	3.0
Variant_019178		1.0	1.0	1.0	3.0	2.0	5.0			2.0	
Variant_019179	3.0	1.0			6.0	2.0	4.0	2.0		1.0	8.0
Variant_019180					2.0						1.0
Variant_019181	1.0		2.0	1.0	3.0	6.0	1.0	1.0	1.0	1.0	3.0
Variant_019182					1.0	1.0	2.0	1.0			
Variant_019183			1.0		2.0	1.0	1.0				2.0
Variant_019184	1.0	1.0			2.0	2.0			1.0		
Variant_019185	4.0	2.0	3.0	1.0	12.0	27.0	4.0	2.0	1.0	3.0	1.0
Variant_019186		1.0			6.0	33.0	2.0	6.0	1.0		1.0
Variant_019187		1.0	1.0		5.0	6.0			1.0		
Variant_019188	1.0				5.0	4.0		1.0			
Variant_019189	1.0	1.0			6.0	33.0	2.0	4.0	2.0	1.0	
Variant_019190					1.0	24.0		1.0			
Variant_019191	1.0			1.0	2.0	18.0			1.0		1.0
Variant_019192					1.0	6.0				1.0	1.0
Variant_019193	1.0	2.0	2.0	1.0	11.0	6.0	4.0	1.0	1.0	1.0	5.0
Variant_019194			1.0		1.0	4.0					
Variant_019195	3.0		1.0			3.0				1.0	2.0
Variant_019196	1.0	1.0				1.0	1.0				
Variant_019197	1.0				6.0	21.0	1.0	2.0			2.0
Variant_019198					1.0	2.0					
Variant_019199	1.0	1.0	1.0	2.0	2.0	16.0	1.0				
Variant_019200						7.0					
Variant_019201	6.0	7.0	3.0	3.0	85.0	60.0	11.0	7.0			
Variant_019202	2.0	2.0	6.0	6.0	37.0	50.0	5.0	3.0	1.0	2.0	
Variant_019203	2.0	2.0	4.0		16.0	32.0	6.0				1.0
Variant_019204	1.0	1.0	1.0	3.0	22.0	25.0	4.0		1.0	3.0	
Variant_019205	2.0	1.0	3.0	3.0	24.0	37.0	3.0	1.0		1.0	1.0
Variant_019206		4.0	1.0	3.0	15.0	45.0	3.0				
Variant_019207	1.0	2.0	3.0		15.0	66.0					1.0
Variant_019208			2.0	2.0	18.0	47.0	1.0	1.0	1.0	1.0	
Variant_019209	3.0	4.0	4.0	3.0	27.0	29.0	19.0	2.0	2.0	1.0	
Variant_019210	1.0	2.0	1.0	1.0	12.0	21.0	12.0	5.0		2.0	
Variant_019211		1.0	2.0	2.0	13.0	16.0	3.0	1.0			1.0
Variant_019212	1.0	1.0			8.0	7.0	1.0	1.0	1.0	2.0	2.0
Variant_019213	2.0	1.0	1.0	2.0	7.0	25.0	3.0		2.0	4.0	
Variant_019214	1.0		1.0	2.0	3.0	11.0	3.0	3.0	1.0	1.0	1.0
Variant_019215	1.0	3.0	1.0	2.0	12.0	31.0	3.0		1.0	3.0	2.0
Variant_019216	1.0	2.0	1.0	1.0	7.0	23.0	1.0			3.0	1.0
Variant_019217	3.0	2.0	3.0	6.0	35.0	56.0	9.0	21.0	5.0	1.0	1.0
Variant_019218	2.0	2.0		1.0	24.0	45.0	4.0	7.0		1.0	1.0
Variant_019219		1.0	1.0	1.0	20.0	29.0	2.0			1.0	1.0
Variant_019220					7.0	13.0	1.0				1.0
Variant_019221	1.0	1.0	3.0	3.0	9.0	31.0		3.0		6.0	3.0
Variant_019222		1.0	2.0		5.0	23.0	2.0		1.0		
Variant_019223		2.0		2.0	6.0	21.0				1.0	1.0
Variant_019224		1.0		1.0	2.0	4.0		1.0		2.0	
Variant_019225	1.0	4.0	5.0		10.0	16.0	6.0	9.0		2.0	5.0
Variant_019226	1.0	1.0			3.0	9.0	4.0	2.0			1.0
Variant_019227	2.0				8.0	8.0					1.0
Variant_019228			1.0	1.0	3.0	11.0		3.0		1.0	1.0
Variant_019229	1.0	2.0	1.0		4.0	8.0	1.0				3.0
Variant_019230			1.0		2.0	1.0	1.0	1.0	2.0	1.0	1.0
Variant_019231	1.0	1.0	1.0		2.0	8.0					1.0
Variant_019232			1.0	1.0	7.0	2.0	1.0	1.0		1.0	
Variant_019233	5.0		1.0	1.0	34.0	26.0	4.0	5.0	2.0		1.0
Variant_019234	2.0	1.0	1.0	1.0	20.0	16.0	5.0	3.0			
Variant_019235	2.0	1.0	2.0		11.0	8.0	9.0	1.0	1.0		2.0
Variant_019236	3.0	2.0	2.0		8.0	5.0	2.0	1.0		1.0	
Variant_019237		2.0	2.0		6.0	20.0	3.0			3.0	
Variant_019238	1.0				9.0	14.0	1.0	1.0			
Variant_019239	1.0	1.0			5.0	15.0	1.0				4.0
Variant_019240		1.0			7.0	8.0	1.0			1.0	
Variant_019241		3.0	1.0	2.0	13.0	9.0	3.0		2.0	2.0	5.0
Variant_019242	2.0	1.0		1.0	10.0	5.0	4.0	2.0			
Variant_019243	1.0		1.0		4.0	6.0	2.0		1.0		1.0
Variant_019244		1.0	2.0		2.0	1.0			1.0		1.0
Variant_019245			2.0		2.0	6.0	2.0		1.0		1.0
Variant_019246	1.0	1.0			5.0	5.0	2.0			2.0	1.0
Variant_019247	4.0	2.0	2.0		4.0	6.0	3.0		1.0		
Variant_019248	1.0	1.0			1.0	5.0		1.0		2.0	1.0
Variant_019249	4.0	1.0	3.0	1.0	16.0	28.0	2.0	3.0	2.0		
Variant_019250	2.0		1.0	3.0	18.0	24.0		3.0			
Variant_019251	2.0		2.0		5.0	30.0	1.0	2.0	2.0		1.0
Variant_019252	1.0				5.0	14.0	1.0				1.0
Variant_019253			1.0		4.0	14.0	3.0	2.0		2.0	1.0
Variant_019254	1.0		1.0		4.0	14.0					
Variant_019255		1.0	2.0		2.0	5.0			1.0		
Variant_019256					1.0	4.0		1.0			
Variant_019257	2.0	2.0	1.0		2.0	7.0	1.0	1.0		2.0	5.0
Variant_019258			1.0		1.0	3.0	1.0		1.0		1.0
Variant_019259					1.0	4.0	1.0				2.0
Variant_019260		1.0			2.0	3.0					3.0
Variant_019261	1.0					4.0	1.0				2.0
Variant_019262				1.0		3.0	3.0			1.0	
Variant_019263	1.0			1.0	2.0	7.0	1.0			1.0	3.0
Variant_019264	1.0				5.0	2.0		1.0		2.0	1.0
Variant_019265	3.0		3.0	2.0	54.0	36.0	10.0	1.0			1.0
Variant_019266	3.0		4.0	2.0	19.0	25.0	2.0	1.0	1.0	1.0	
Variant_019267	2.0	3.0	3.0	4.0	32.0	50.0	4.0	1.0	1.0		1.0
Variant_019268				1.0	18.0	16.0					
Variant_019269	3.0	2.0		1.0	20.0	45.0	7.0		2.0		
Variant_019270	3.0		1.0		7.0	33.0					
Variant_019271	1.0	1.0	2.0		3.0	24.0	2.0		1.0		
Variant_019272		1.0	1.0	1.0	4.0	24.0					
Variant_019273		2.0			17.0	20.0	3.0	1.0		1.0	1.0
Variant_019274	1.0	1.0	2.0	1.0	4.0	11.0	4.0	2.0		1.0	1.0
Variant_019275	2.0	2.0	2.0	1.0	10.0	10.0	3.0	1.0			4.0
Variant_019276	2.0	1.0	3.0		10.0	13.0					1.0
Variant_019277			2.0	1.0	6.0	7.0	1.0	1.0			1.0
Variant_019278					4.0	9.0				2.0	
Variant_019279	2.0			1.0	6.0	6.0	1.0	1.0		2.0	1.0
Variant_019280					2.0	7.0					
Variant_019281	1.0	2.0	3.0	1.0	28.0	53.0	4.0	10.0	1.0	1.0	3.0
Variant_019282	2.0		1.0	1.0	10.0	16.0		1.0			1.0
Variant_019283	2.0	1.0		1.0	23.0	18.0	1.0	1.0			1.0
Variant_019284			1.0	1.0	7.0	16.0					
Variant_019285	1.0		2.0	1.0	4.0	19.0		1.0	2.0		1.0
Variant_019286	1.0		2.0		5.0	21.0	1.0	1.0	1.0	1.0	1.0
Variant_019287					7.0	33.0	1.0	1.0	1.0	1.0	2.0
Variant_019288					2.0	15.0			1.0		
Variant_019289	1.0	2.0	1.0	1.0	4.0	13.0	2.0	4.0		4.0	3.0
Variant_019290	1.0	2.0	2.0	2.0	9.0	12.0	1.0	1.0			
Variant_019291	1.0			1.0	8.0	9.0	4.0	2.0	1.0	1.0	7.0
Variant_019292	1.0		1.0		2.0	7.0					
Variant_019293		1.0	2.0	1.0	5.0	4.0	2.0			1.0	1.0
Variant_019294			1.0		4.0	5.0	1.0				
Variant_019295	1.0		1.0			3.0					
Variant_019296		1.0	1.0	1.0	1.0	1.0				1.0	
Variant_019297	1.0	1.0		1.0	22.0	33.0	4.0	3.0			1.0
Variant_019298	2.0			2.0	10.0	7.0	5.0	3.0			
Variant_019299	3.0		1.0		10.0	9.0	3.0	1.0		2.0	3.0
Variant_019300					4.0	5.0	1.0			1.0	
Variant_019301					6.0	5.0		1.0			
Variant_019302						7.0					
Variant_019303	1.0	1.0	2.0		5.0	20.0				1.0	1.0
Variant_019304	1.0				4.0	19.0					
Variant_019305	4.0	1.0	1.0	4.0	9.0	6.0	5.0	1.0			2.0
Variant_019306					5.0	1.0	1.0	1.0		2.0	
Variant_019307					2.0	9.0			1.0	1.0	3.0
Variant_019308	1.0				1.0	3.0				1.0	
Variant_019309				1.0	3.0	4.0	3.0	1.0		1.0	2.0
Variant_019310	1.0			1.0			2.0		1.0	1.0	
Variant_019311		1.0	1.0	2.0	1.0	3.0	1.0				2.0
Variant_019312		1.0				2.0			1.0		1.0
Variant_019313			1.0	2.0	12.0	27.0		6.0	1.0		
Variant_019314		2.0		1.0	5.0	25.0	2.0				1.0
Variant_019315			2.0	1.0	7.0	40.0	2.0	2.0		1.0	3.0
Variant_019316				1.0	3.0	11.0				1.0	
Variant_019317		1.0			1.0	18.0	3.0				1.0
Variant_019318					5.0	21.0	1.0				
Variant_019319		1.0	1.0		1.0	20.0	1.0		1.0		3.0
Variant_019320			1.0		1.0	8.0				1.0	
Variant_019321		2.0			6.0	14.0				1.0	
Variant_019322	2.0					5.0	1.0	1.0		1.0	3.0
Variant_019323			1.0		1.0	7.0					2.0
Variant_019325	1.0		1.0			5.0	1.0			1.0	1.0
Variant_019326	1.0		1.0		2.0	1.0	4.0				2.0
Variant_019327					1.0	7.0					
Variant_019328						2.0					
Variant_019329	8.0	6.0	13.0	11.0	169.0	114.0	87.0	12.0	3.0	2.0	2.0
Variant_019330	5.0	1.0	6.0	11.0	106.0	59.0	64.0	6.0		2.0	
Variant_019331	2.0	3.0	12.0	6.0	81.0	72.0	3.0	5.0			2.0
Variant_019332	1.0	2.0	3.0		122.0	43.0	4.0			2.0	
Variant_019333	5.0	5.0	5.0	7.0	64.0	136.0	8.0	8.0		3.0	1.0
Variant_019334	4.0	2.0	3.0	6.0	32.0	100.0	4.0	1.0	2.0	6.0	
Variant_019335	1.0	3.0	9.0	1.0	36.0	82.0	2.0			3.0	1.0
Variant_019336	4.0	4.0	4.0	4.0	46.0	39.0	2.0			4.0	1.0
Variant_019337	3.0	5.0	7.0	4.0	60.0	69.0	68.0	10.0	3.0	1.0	1.0
Variant_019338		3.0	1.0	2.0	25.0	22.0	37.0	1.0	2.0	1.0	
Variant_019339	1.0	4.0	13.0	2.0	43.0	34.0	2.0	2.0	2.0	2.0	6.0
Variant_019340	3.0	2.0		2.0	30.0	25.0	3.0	1.0		1.0	3.0
Variant_019341	3.0		7.0		38.0	58.0	13.0	2.0	3.0	7.0	6.0
Variant_019342	2.0	2.0	3.0	1.0	18.0	24.0	3.0	2.0	1.0	5.0	2.0
Variant_019343	4.0	3.0	2.0	2.0	17.0	37.0	6.0	1.0	1.0		3.0
Variant_019344	1.0	2.0	3.0		3.0	15.0	4.0		1.0	1.0	1.0
Variant_019345	5.0	5.0	6.0	6.0	172.0	70.0	19.0	28.0	11.0	9.0	5.0
Variant_019346		1.0	5.0	6.0	108.0	51.0	21.0	11.0		6.0	2.0
Variant_019347	1.0	3.0	5.0	1.0	40.0	55.0	4.0		1.0	1.0	4.0
Variant_019348	1.0	1.0	3.0	1.0	44.0	11.0	1.0	2.0			
Variant_019349	4.0	1.0	1.0	4.0	36.0	55.0	1.0	3.0	4.0	5.0	1.0
Variant_019350	3.0	4.0	1.0	1.0	25.0	18.0	3.0	2.0	2.0	7.0	
Variant_019351	4.0	2.0	2.0	2.0	12.0	51.0	1.0	1.0		2.0	4.0
Variant_019352		1.0		1.0	11.0	12.0			1.0	2.0	
Variant_019353	8.0	3.0	5.0	1.0	23.0	35.0	10.0	9.0	3.0	3.0	9.0
Variant_019354	4.0	1.0	4.0	1.0	22.0	16.0	12.0	7.0	1.0	3.0	2.0
Variant_019355	2.0	4.0	2.0	3.0	12.0	21.0	4.0	1.0	2.0		5.0
Variant_019356	2.0	3.0			8.0	13.0	3.0	1.0			2.0
Variant_019357	1.0	2.0	5.0	4.0	14.0	31.0	5.0	6.0	4.0	5.0	4.0
Variant_019358	2.0	4.0	2.0	1.0	1.0	12.0	4.0	2.0		2.0	
Variant_019359	2.0	1.0	11.0		11.0	26.0	1.0		4.0	3.0	2.0
Variant_019360	1.0		2.0	2.0	2.0	13.0			1.0	2.0	1.0
Variant_019361	4.0	5.0	7.0	6.0	45.0	49.0	64.0	17.0	1.0		1.0
Variant_019362	1.0	1.0	2.0	4.0	24.0	23.0	39.0			3.0	
Variant_019363	3.0	5.0	5.0	1.0	20.0	34.0	5.0	1.0	2.0		8.0
Variant_019364	2.0		1.0	1.0	18.0	16.0	4.0	1.0		2.0	2.0
Variant_019365	3.0	4.0	5.0	1.0	16.0	45.0	3.0	3.0	3.0	1.0	1.0
Variant_019366	1.0	2.0		1.0	25.0	42.0	2.0		1.0	2.0	2.0
Variant_019367	1.0	2.0	3.0	3.0	11.0	26.0	1.0	1.0	2.0	2.0	5.0
Variant_019368	1.0	2.0	1.0	2.0	5.0	16.0				2.0	1.0
Variant_019369	5.0	5.0	8.0	2.0	21.0	19.0	32.0	7.0	4.0	3.0	13.0
Variant_019370	1.0	3.0	1.0	2.0	10.0	19.0	21.0	2.0		4.0	2.0
Variant_019371	3.0	3.0	2.0	2.0	8.0	23.0	1.0		1.0		5.0
Variant_019372	1.0		1.0		4.0	3.0			1.0	1.0	2.0
Variant_019373	3.0	7.0		2.0	9.0	13.0	4.0	1.0	1.0	6.0	7.0
Variant_019374		1.0			3.0	11.0	3.0	1.0	1.0	8.0	5.0
Variant_019375	1.0		1.0		5.0	18.0	1.0			1.0	3.0
Variant_019376	1.0				4.0	6.0	1.0		1.0	1.0	4.0
Variant_019377	4.0		6.0	1.0	43.0	110.0	19.0	9.0	2.0	2.0	3.0
Variant_019378	3.0	2.0	3.0	3.0	30.0	55.0	9.0	8.0		2.0	1.0
Variant_019379	1.0			2.0	12.0	60.0	2.0	2.0			
Variant_019380	1.0	1.0	1.0		7.0	18.0					2.0
Variant_019381	1.0	1.0	1.0	1.0	15.0	59.0			2.0	1.0	1.0
Variant_019382	1.0	1.0	1.0		9.0	28.0		1.0			
Variant_019383	1.0	2.0	2.0		7.0	34.0				1.0	2.0
Variant_019384	1.0		1.0	1.0	4.0	26.0					1.0
Variant_019385	4.0	3.0	3.0	1.0	16.0	30.0	1.0	4.0	4.0	2.0	4.0
Variant_019386		1.0	1.0	2.0	6.0	13.0	7.0	3.0		2.0	
Variant_019387			1.0	1.0	6.0	10.0					3.0
Variant_019388		1.0	2.0		4.0	10.0	1.0		1.0		3.0
Variant_019389	2.0	2.0	2.0		7.0	28.0	3.0			2.0	1.0
Variant_019390					1.0	11.0		1.0			
Variant_019391	1.0	3.0	4.0		1.0	3.0			1.0		1.0
Variant_019392		1.0				2.0					1.0
Variant_019393	2.0	4.0	8.0	9.0	155.0	71.0	41.0	23.0		4.0	2.0
Variant_019394		8.0	3.0	6.0	73.0	57.0	12.0	2.0			
Variant_019395	1.0	7.0	6.0	2.0	125.0	37.0	4.0		1.0	4.0	1.0
Variant_019396	4.0	4.0	4.0	4.0	91.0	28.0	4.0			1.0	1.0
Variant_019397	2.0	5.0	5.0	6.0	54.0	75.0	10.0	3.0	1.0	2.0	1.0
Variant_019398	2.0	2.0	3.0	4.0	24.0	55.0	1.0		1.0		
Variant_019399	1.0	1.0	4.0	7.0	48.0	53.0	4.0			1.0	
Variant_019400	1.0	5.0	1.0	2.0	34.0	59.0	2.0			1.0	2.0
Variant_019401	1.0	6.0	9.0	6.0	71.0	41.0	49.0	13.0	6.0	6.0	
Variant_019402	1.0	4.0	4.0	6.0	36.0	38.0	21.0	4.0		1.0	
Variant_019403	3.0	6.0	4.0	2.0	35.0	46.0	4.0		4.0	1.0	4.0
Variant_019404	2.0		2.0	2.0	12.0	15.0				1.0	
Variant_019405	1.0	3.0	4.0	1.0	14.0	24.0	6.0		2.0	5.0	2.0
Variant_019406		2.0	1.0	2.0	15.0	34.0	6.0	1.0		1.0	
Variant_019407	2.0	3.0	3.0		9.0	24.0	2.0	1.0	3.0	2.0	3.0
Variant_019408		4.0	2.0		7.0	14.0			1.0	2.0	1.0
Variant_019409	4.0	2.0	3.0	5.0	133.0	39.0	9.0	44.0	1.0	2.0	3.0
Variant_019410	2.0		4.0	1.0	71.0	28.0	5.0	4.0	1.0	3.0	1.0
Variant_019411	3.0	5.0	3.0		59.0	19.0	3.0		3.0	1.0	6.0
Variant_019412	2.0	1.0	2.0	2.0	40.0	13.0		1.0		1.0	2.0
Variant_019413	5.0	2.0	7.0	1.0	26.0	37.0	2.0	3.0	2.0	4.0	2.0
Variant_019414		1.0	1.0		10.0	27.0		2.0	1.0		2.0
Variant_019415	1.0	1.0		1.0	20.0	19.0	1.0		3.0	5.0	1.0
Variant_019416	1.0	3.0	3.0	2.0	13.0	27.0	1.0		2.0	2.0	2.0
Variant_019417	4.0	3.0	8.0	1.0	35.0	20.0	15.0	14.0	3.0	6.0	10.0
Variant_019418	1.0	1.0	3.0		10.0	16.0	2.0	3.0		2.0	2.0
Variant_019419		1.0	4.0		22.0	21.0	1.0	2.0	1.0	1.0	9.0
Variant_019420		2.0	1.0		11.0	10.0	1.0	2.0	1.0	1.0	2.0
Variant_019421	1.0	1.0	7.0	4.0	10.0	33.0	5.0	4.0	1.0	8.0	8.0
Variant_019422					1.0	10.0		1.0			1.0
Variant_019423		1.0	1.0		5.0	8.0	2.0		2.0	3.0	2.0
Variant_019424		1.0	3.0		5.0	6.0				2.0	
Variant_019425		6.0	4.0	2.0	47.0	39.0	37.0	25.0	4.0	3.0	4.0
Variant_019426		2.0	1.0	3.0	15.0	25.0	16.0	3.0			1.0
Variant_019427	5.0	4.0	4.0		37.0	25.0	4.0	4.0	2.0	3.0	5.0
Variant_019428		1.0	1.0	2.0	14.0	16.0	1.0				1.0
Variant_019429	1.0	5.0	4.0	2.0	20.0	34.0	7.0	1.0	2.0	3.0	4.0
Variant_019430	2.0		1.0		15.0	21.0		4.0		2.0	1.0
Variant_019431		2.0	2.0		12.0	17.0	1.0			1.0	4.0
Variant_019432		2.0	1.0	2.0	12.0	21.0	1.0			1.0	1.0
Variant_019433	2.0	6.0	3.0		11.0	16.0	21.0	3.0	4.0	1.0	7.0
Variant_019434	1.0	3.0	1.0	1.0	7.0	9.0	4.0	1.0		2.0	1.0
Variant_019435	1.0	2.0	2.0	2.0	9.0	10.0	2.0		2.0	4.0	4.0
Variant_019436	1.0	3.0	4.0		4.0	5.0	1.0		1.0	3.0	
Variant_019437	5.0	4.0	3.0		6.0	16.0	3.0	2.0	2.0	4.0	3.0
Variant_019438	1.0	2.0			4.0	8.0	1.0	1.0	2.0	3.0	2.0
Variant_019439		2.0	2.0	1.0	3.0	10.0	1.0		2.0	1.0	2.0
Variant_019440					2.0	9.0		1.0		4.0	2.0
Variant_019441	5.0	5.0	7.0	4.0	48.0	90.0	7.0	20.0	3.0	4.0	9.0
Variant_019442	2.0	3.0	1.0	2.0	41.0	84.0	5.0	4.0	1.0	1.0	1.0
Variant_019443		4.0	1.0	1.0	9.0	55.0	2.0	1.0	1.0		2.0
Variant_019444			3.0		7.0	11.0					2.0
Variant_019445		2.0	2.0		7.0	58.0	1.0	2.0	1.0	4.0	2.0
Variant_019446		1.0	1.0		3.0	22.0		1.0		1.0	
Variant_019447	3.0	1.0	1.0	3.0	5.0	26.0	1.0				1.0
Variant_019448					9.0	13.0			1.0	1.0	
Variant_019449	3.0	3.0	2.0	1.0	10.0	34.0	5.0	7.0		3.0	6.0
Variant_019450		2.0			6.0	13.0	2.0			2.0	
Variant_019451		2.0	1.0	1.0	5.0	22.0		1.0			1.0
Variant_019452		3.0		1.0	1.0	7.0					1.0
Variant_019453	2.0		1.0		3.0	21.0	2.0	1.0		2.0	3.0
Variant_019454		1.0			2.0	10.0	1.0				5.0
Variant_019455			1.0	1.0	1.0	8.0	1.0				1.0
Variant_019456					3.0	4.0		1.0	1.0		
Variant_019457	1.0	5.0	6.0	4.0	66.0	40.0	7.0	6.0		1.0	
Variant_019458	4.0	3.0	4.0	3.0	34.0	18.0	7.0	2.0			
Variant_019459	3.0	1.0	4.0	3.0	25.0	25.0			1.0		
Variant_019460	1.0	1.0	2.0		24.0	8.0	1.0			1.0	
Variant_019461		2.0	1.0	5.0	32.0	88.0	9.0	4.0	1.0	3.0	2.0
Variant_019462	1.0	1.0	1.0		17.0	59.0	5.0			2.0	
Variant_019463	1.0	1.0		2.0	9.0	46.0	3.0			2.0	1.0
Variant_019464	2.0	2.0		4.0	14.0	37.0			1.0		
Variant_019465	2.0	2.0	6.0	2.0	26.0	74.0	8.0	5.0	5.0	1.0	1.0
Variant_019466	2.0	1.0	2.0	3.0	7.0	26.0	6.0	5.0		3.0	1.0
Variant_019467	2.0	4.0	6.0	3.0	20.0	35.0	2.0	1.0	1.0		1.0
Variant_019468	2.0	2.0	2.0	1.0	19.0	27.0		1.0		1.0	1.0
Variant_019469	2.0		1.0	1.0	14.0	40.0	4.0			1.0	2.0
Variant_019470	2.0	2.0		1.0	6.0	46.0	1.0		1.0	1.0	2.0
Variant_019471	1.0	1.0		1.0	7.0	60.0	5.0			1.0	2.0
Variant_019472					7.0	21.0	2.0			3.0	
Variant_019473	1.0	2.0	1.0	1.0	27.0	9.0	8.0	10.0	6.0	2.0	1.0
Variant_019474	1.0		1.0	1.0	24.0	6.0	2.0	3.0		2.0	
Variant_019475			1.0	2.0	10.0	5.0		2.0	1.0	1.0	
Variant_019476			1.0	1.0	3.0	10.0					1.0
Variant_019477			2.0		7.0	13.0	1.0	1.0	1.0	3.0	1.0
Variant_019478	1.0		3.0		9.0	13.0		1.0		1.0	
Variant_019479	2.0	1.0	2.0		10.0	10.0				2.0	2.0
Variant_019480	1.0		2.0		4.0	13.0	2.0			2.0	
Variant_019481		6.0	2.0	1.0	9.0	21.0	6.0	3.0		3.0	3.0
Variant_019482			2.0	1.0	5.0	12.0	3.0	6.0		4.0	3.0
Variant_019483	2.0		1.0		8.0	11.0	2.0		2.0	2.0	2.0
Variant_019484			1.0	1.0	2.0	6.0	1.0	2.0		2.0	1.0
Variant_019485	1.0	2.0	1.0	2.0	4.0	15.0	3.0	1.0	1.0	3.0	1.0
Variant_019486		2.0	1.0	1.0	4.0	16.0				1.0	
Variant_019487	1.0			1.0	1.0	7.0	3.0		1.0		
Variant_019488	1.0	1.0	2.0		2.0	18.0	1.0	1.0	1.0	1.0	
Variant_019489	3.0	2.0	4.0	3.0	29.0	14.0	12.0	4.0	4.0	1.0	1.0
Variant_019490		2.0	1.0	3.0	11.0	14.0	6.0	3.0			
Variant_019491	2.0	2.0		1.0	4.0	15.0	1.0				1.0
Variant_019492					2.0					1.0	
Variant_019493	1.0	1.0	1.0		4.0	13.0	3.0	2.0	1.0	2.0	
Variant_019494		1.0	1.0	1.0	12.0	21.0	4.0	1.0		2.0	2.0
Variant_019495		1.0	1.0	1.0	3.0	16.0	1.0			1.0	1.0
Variant_019496	1.0		1.0		7.0	20.0	1.0			1.0	
Variant_019497	1.0	2.0	2.0	1.0	11.0	40.0	5.0	5.0	1.0	3.0	1.0
Variant_019498			2.0	1.0	4.0	29.0	3.0	3.0		1.0	1.0
Variant_019499			2.0		4.0	17.0	2.0	1.0		1.0	
Variant_019500	2.0			1.0	2.0	15.0	1.0			1.0	1.0
Variant_019501	3.0	1.0	2.0		6.0	29.0	1.0			1.0	
Variant_019502	1.0	2.0		1.0	2.0	16.0					
Variant_019503	1.0				1.0	19.0			1.0	1.0	
Variant_019504				1.0	3.0	8.0					1.0
Variant_019505	1.0	1.0	4.0	1.0	16.0	7.0	1.0	9.0	1.0	1.0	5.0
Variant_019506		1.0		2.0	8.0	3.0	2.0	1.0		2.0	2.0
Variant_019507			3.0		2.0	4.0		2.0	3.0		3.0
Variant_019508	3.0	1.0	1.0	2.0	4.0	8.0				1.0	2.0
Variant_019509	2.0	1.0	1.0		3.0	6.0		3.0		2.0	1.0
Variant_019510			1.0		2.0	8.0					
Variant_019511	1.0		2.0		5.0	3.0				1.0	
Variant_019512					3.0	2.0					
Variant_019513		3.0	2.0	1.0	11.0	5.0		3.0	1.0		1.0
Variant_019514			1.0			4.0	1.0	1.0			
Variant_019515		2.0			1.0	4.0			1.0		
Variant_019516					2.0	1.0					
Variant_019517				1.0	2.0	7.0	1.0	1.0		1.0	2.0
Variant_019518			1.0		3.0	16.0	2.0			1.0	
Variant_019519	1.0	2.0	1.0			15.0	1.0	1.0			2.0
Variant_019520						7.0					
Variant_019521	1.0	2.0	7.0	1.0	32.0	28.0	5.0	3.0			2.0
Variant_019522		3.0	2.0	1.0	25.0	9.0	4.0				
Variant_019523	3.0	1.0	4.0		38.0	38.0	4.0	1.0		3.0	1.0
Variant_019524			1.0	1.0	17.0	14.0	3.0	1.0			
Variant_019525			3.0	1.0	20.0	67.0	1.0	1.0		1.0	
Variant_019526				2.0	9.0	20.0					
Variant_019527	1.0	1.0		3.0	16.0	55.0			1.0		1.0
Variant_019528			1.0		8.0	30.0			1.0		
Variant_019529		2.0	4.0	1.0	28.0	32.0	6.0	3.0	5.0	1.0	3.0
Variant_019530			2.0		11.0	23.0	4.0				
Variant_019531	3.0	2.0	1.0	1.0	13.0	23.0				2.0	3.0
Variant_019532	1.0				7.0	8.0					
Variant_019533			1.0	2.0	8.0	64.0	3.0	3.0		4.0	2.0
Variant_019534					3.0	28.0	1.0		1.0		
Variant_019535		2.0		2.0	7.0	55.0	1.0			2.0	1.0
Variant_019536	2.0		3.0		2.0	34.0	1.0	1.0		1.0	
Variant_019537	1.0	1.0	5.0	1.0	18.0	8.0	4.0	10.0	4.0		2.0
Variant_019538			1.0	1.0	10.0	2.0	6.0	4.0		1.0	1.0
Variant_019539					7.0		3.0				2.0
Variant_019540	1.0		1.0		3.0	4.0				1.0	
Variant_019541	2.0		3.0	1.0	1.0	25.0	1.0	2.0	2.0		
Variant_019542					1.0	7.0					
Variant_019543		1.0	3.0	2.0	2.0	17.0	1.0		2.0	2.0	2.0
Variant_019544	1.0		1.0	1.0	2.0	8.0	1.0			1.0	
Variant_019545	1.0	1.0			1.0	15.0	3.0	4.0	1.0	2.0	1.0
Variant_019546		1.0	2.0	2.0	2.0	9.0	4.0	1.0		1.0	1.0
Variant_019547		1.0		1.0	1.0	5.0		2.0			1.0
Variant_019548		1.0			1.0	4.0					
Variant_019549	1.0				4.0	35.0	2.0	1.0	3.0	1.0	3.0
Variant_019550					1.0	8.0					
Variant_019551	1.0			2.0	4.0	15.0			1.0	2.0	2.0
