var	-5	-4	-3	-2	-1	0	1	2	3	4	5
Variant_014708	1.0			1.0	2.0	2.0					3.0
Variant_014709				1.0	4.0	15.0					
Variant_014710	1.0		1.0			1.0					1.0
Variant_014711		2.0	1.0	1.0		1.0	1.0			2.0	
Variant_014712					1.0						1.0
Variant_014713	2.0				1.0	18.0				1.0	3.0
Variant_014714											1.0
Variant_014715						12.0	1.0				
Variant_014716	1.0				1.0	7.0				1.0	1.0
Variant_014717			2.0		2.0	25.0	1.0			1.0	1.0
Variant_014718	1.0				2.0	2.0	1.0	1.0			2.0
Variant_014719	2.0					2.0					
Variant_014720	1.0				1.0	2.0		2.0			1.0
Variant_014721			3.0	2.0	10.0	81.0	2.0	1.0			1.0
Variant_014722		1.0			10.0	32.0	3.0	6.0	1.0		4.0
Variant_014723			3.0		5.0	35.0	15.0	1.0			1.0
Variant_014724	2.0	2.0		1.0	5.0	15.0	1.0	3.0			3.0
Variant_014725	4.0		3.0		11.0	25.0	1.0			2.0	3.0
Variant_014726	1.0	3.0	1.0	2.0	8.0	12.0					5.0
Variant_014727		1.0		1.0	2.0	20.0	3.0	1.0		1.0	1.0
Variant_014728	1.0	1.0	1.0	1.0	5.0	7.0				1.0	1.0
Variant_014729		1.0	2.0	2.0	6.0	44.0	3.0		1.0		3.0
Variant_014730	2.0	1.0	1.0		2.0	24.0	1.0	1.0	1.0		2.0
Variant_014731	2.0	3.0		1.0		27.0	3.0			1.0	
Variant_014732	1.0				1.0	28.0	3.0			1.0	1.0
Variant_014733	1.0	3.0	1.0		8.0	23.0	1.0		1.0	2.0	2.0
Variant_014734			1.0	1.0	3.0	19.0		2.0	1.0	1.0	2.0
Variant_014735					3.0	7.0	3.0	1.0			
Variant_014736	1.0				1.0	2.0					2.0
Variant_014737	1.0	1.0	2.0		5.0	41.0		2.0	1.0		1.0
Variant_014738			2.0		11.0	36.0		7.0	2.0	1.0	2.0
Variant_014739					4.0	25.0	2.0	1.0			1.0
Variant_014740			2.0		4.0	20.0	1.0			1.0	
Variant_014741			1.0	1.0	2.0	13.0		2.0	1.0	1.0	2.0
Variant_014742					6.0	12.0				1.0	5.0
Variant_014743	1.0	1.0			2.0	4.0	1.0	1.0	1.0		1.0
Variant_014744					2.0	4.0	1.0	2.0			4.0
Variant_014745	2.0	1.0	1.0	1.0	7.0	44.0	1.0				1.0
Variant_014746					1.0	8.0					1.0
Variant_014747	1.0	1.0	3.0	1.0	2.0	29.0	1.0			1.0	
Variant_014748			1.0	1.0	1.0	23.0			1.0		1.0
Variant_014749	1.0	1.0	1.0	1.0	1.0	17.0		1.0	1.0	1.0	4.0
Variant_014750		1.0				4.0					3.0
Variant_014751		2.0			1.0	3.0		1.0		3.0	1.0
Variant_014752						3.0		1.0		2.0	3.0
Variant_014753	1.0		1.0		11.0	38.0	1.0				2.0
Variant_014754	4.0		3.0	1.0	9.0	21.0	1.0	3.0			15.0
Variant_014755		2.0	2.0		7.0	24.0	14.0		1.0		1.0
Variant_014756					5.0	14.0	1.0	1.0			3.0
Variant_014757	1.0	2.0			5.0	10.0		1.0		1.0	2.0
Variant_014758		2.0			3.0	7.0	1.0				3.0
Variant_014759					4.0	4.0		2.0	1.0	2.0	1.0
Variant_014760			2.0		2.0	1.0					1.0
Variant_014761		1.0	2.0	1.0	7.0	42.0		1.0	1.0	3.0	7.0
Variant_014762		1.0				7.0				1.0	8.0
Variant_014763	1.0	1.0			1.0	5.0	1.0			1.0	2.0
Variant_014764			1.0		1.0	1.0		1.0			1.0
Variant_014765	1.0	3.0		1.0	2.0	10.0	1.0	1.0	1.0	1.0	
Variant_014766			2.0							1.0	3.0
Variant_014767		2.0	2.0			2.0					
Variant_014768					1.0						
Variant_014769	1.0		3.0	5.0	4.0	28.0		1.0	1.0	1.0	
Variant_014770			2.0			13.0		1.0	1.0		1.0
Variant_014771	1.0			1.0	2.0	10.0	2.0				
Variant_014772	1.0				4.0	17.0	1.0	1.0		1.0	3.0
Variant_014773	2.0	1.0			1.0	10.0	1.0			1.0	1.0
Variant_014774					3.0	2.0		1.0			7.0
Variant_014775		1.0			1.0	6.0					4.0
Variant_014776	2.0			1.0	1.0	1.0	1.0				
Variant_014777	1.0		2.0		3.0	36.0		1.0		1.0	
Variant_014778				1.0	5.0	21.0		1.0			1.0
Variant_014779	1.0					8.0	1.0				
Variant_014780					2.0	11.0	1.0				1.0
Variant_014781	1.0				1.0	12.0					1.0
Variant_014782					2.0	4.0					2.0
Variant_014784					1.0	2.0					1.0
Variant_014785	3.0	4.0	3.0	1.0	18.0	125.0	3.0	2.0	1.0	3.0	6.0
Variant_014786	4.0		1.0		30.0	56.0	1.0	8.0			3.0
Variant_014787	1.0	2.0	1.0	2.0	1.0	24.0	17.0	1.0		1.0	1.0
Variant_014788		1.0	3.0		10.0	21.0	1.0	1.0			
Variant_014789	3.0	4.0	2.0	1.0	16.0	47.0	2.0	2.0		3.0	5.0
Variant_014790	1.0	3.0	1.0	2.0	11.0	14.0	1.0	2.0		1.0	4.0
Variant_014791	2.0	1.0		2.0	15.0	34.0	6.0			1.0	2.0
Variant_014792			1.0	2.0	3.0	16.0		3.0		1.0	2.0
Variant_014793	3.0	4.0	3.0	5.0	9.0	88.0	3.0		2.0	2.0	4.0
Variant_014794		1.0	1.0	1.0	12.0	34.0		5.0		1.0	3.0
Variant_014795		1.0	1.0		3.0	27.0	3.0		1.0		4.0
Variant_014796	1.0	1.0			4.0	10.0	3.0	1.0			2.0
Variant_014797		1.0	2.0		7.0	35.0	2.0	1.0		1.0	3.0
Variant_014798	1.0		2.0	1.0	4.0	8.0	2.0	1.0			1.0
Variant_014799	1.0	4.0			1.0	6.0					
Variant_014800	1.0			3.0		5.0		1.0			
Variant_014801	3.0	1.0	1.0	1.0	8.0	93.0	2.0	3.0	1.0	2.0	4.0
Variant_014802	1.0		2.0	3.0	11.0	24.0		8.0			5.0
Variant_014803	3.0	3.0	1.0	1.0	4.0	29.0	4.0				1.0
Variant_014804	1.0	1.0			3.0	9.0		3.0			4.0
Variant_014805	1.0	2.0	5.0		12.0	28.0		2.0	1.0	1.0	3.0
Variant_014806	1.0	1.0	1.0		4.0	17.0		2.0			8.0
Variant_014807		1.0	1.0		1.0	8.0					1.0
Variant_014808				1.0		2.0					2.0
Variant_014809	2.0	1.0			10.0	66.0	1.0			2.0	4.0
Variant_014810		1.0		1.0	4.0	32.0			1.0		4.0
Variant_014811			1.0		7.0	51.0			1.0	1.0	3.0
Variant_014812		1.0	3.0		2.0	8.0	1.0				6.0
Variant_014813	1.0	3.0	1.0		6.0	26.0	2.0	1.0	1.0	2.0	
Variant_014814					2.0	13.0					1.0
Variant_014815	1.0	1.0	1.0		1.0	2.0		1.0		1.0	
Variant_014816		1.0	1.0			8.0		3.0	1.0		
Variant_014817	2.0	2.0	3.0	3.0	14.0	54.0	5.0	2.0		1.0	3.0
Variant_014818	1.0		2.0	1.0	5.0	19.0		1.0			2.0
Variant_014819		1.0	2.0	3.0	4.0	25.0	26.0	1.0		1.0	2.0
Variant_014820		1.0	1.0		5.0	14.0	1.0	1.0			1.0
Variant_014821	2.0	2.0	2.0		20.0	27.0		3.0	1.0	2.0	2.0
Variant_014822					17.0	9.0	1.0	3.0		1.0	12.0
Variant_014823	1.0	1.0	1.0		3.0	3.0	3.0	1.0		1.0	3.0
Variant_014824			2.0		6.0	6.0		1.0			5.0
Variant_014825	3.0		2.0	1.0	6.0	35.0	2.0		1.0	3.0	8.0
Variant_014826			1.0		2.0	5.0		2.0	1.0		6.0
Variant_014827		2.0			4.0	8.0			1.0	1.0	4.0
Variant_014828	1.0		2.0		7.0	5.0		1.0			3.0
Variant_014829	4.0	5.0	4.0	2.0	6.0	9.0			5.0		3.0
Variant_014830				1.0		4.0					7.0
Variant_014831	2.0				3.0	3.0	1.0				3.0
Variant_014832	1.0				1.0						1.0
Variant_014833		1.0	4.0	5.0	10.0	69.0		1.0		1.0	4.0
Variant_014834	1.0		2.0		8.0	16.0		4.0	1.0		3.0
Variant_014835	2.0		1.0	2.0	5.0	9.0	4.0	1.0			3.0
Variant_014836					7.0	8.0					
Variant_014837	1.0			1.0	4.0	13.0		1.0		3.0	4.0
Variant_014838			2.0		4.0	5.0	1.0		1.0		2.0
Variant_014839					2.0	3.0					
Variant_014840						2.0					3.0
Variant_014841		1.0	2.0	2.0	11.0	83.0		2.0			2.0
Variant_014842					2.0	14.0		1.0			1.0
Variant_014843		1.0	2.0		2.0	39.0					3.0
Variant_014844					1.0	7.0	1.0		1.0		1.0
Variant_014845		1.0	2.0		1.0	16.0	1.0	2.0		1.0	5.0
Variant_014846	1.0	1.0		1.0	2.0	18.0			1.0	1.0	6.0
Variant_014847	1.0				1.0	21.0					2.0
Variant_014848					1.0	1.0					
Variant_014849	1.0	4.0	2.0		10.0	43.0	2.0	1.0		1.0	
Variant_014850	4.0		1.0	2.0	10.0	42.0		1.0			1.0
Variant_014851			3.0	3.0	4.0	17.0	11.0				1.0
Variant_014852	1.0	1.0			3.0	14.0	1.0	1.0			
Variant_014853		1.0			4.0	27.0	1.0	2.0			
Variant_014854				1.0	4.0	28.0					1.0
Variant_014855		1.0	1.0	1.0	9.0	11.0					
Variant_014856				1.0	3.0	3.0					1.0
Variant_014857	1.0	1.0	1.0		1.0	20.0	1.0				3.0
Variant_014858						5.0					1.0
Variant_014859				1.0	2.0	3.0	1.0			2.0	
Variant_014860					1.0	1.0					1.0
Variant_014861		1.0	1.0	1.0	2.0	3.0	1.0	1.0			1.0
Variant_014862				1.0				1.0			2.0
Variant_014863			2.0	1.0	1.0	4.0	1.0	2.0		1.0	
Variant_014864	1.0	1.0			2.0		1.0				1.0
Variant_014865	3.0		2.0		5.0	11.0					1.0
Variant_014866	1.0			1.0	3.0	17.0		3.0			4.0
Variant_014867	1.0				1.0	6.0					
Variant_014868					3.0	6.0		2.0			1.0
Variant_014869					1.0	14.0	1.0			2.0	1.0
Variant_014870						2.0		1.0			
Variant_014871		1.0	2.0		1.0	5.0					
Variant_014872		2.0			4.0						
Variant_014873	1.0				3.0	13.0	1.0				2.0
Variant_014875				1.0							
Variant_014876						1.0					2.0
Variant_014877	3.0	1.0	2.0		4.0	4.0		3.0		2.0	2.0
Variant_014878			1.0			6.0					6.0
Variant_014879	2.0		1.0		4.0	6.0		1.0			
Variant_014880			1.0		1.0	1.0		1.0			
Variant_014881	1.0	2.0	2.0		6.0	18.0				1.0	2.0
Variant_014882			2.0	1.0	4.0	8.0		1.0		1.0	
Variant_014883		1.0			3.0	7.0	4.0				
Variant_014884		1.0		1.0	1.0	1.0					2.0
Variant_014885					3.0	3.0					
Variant_014886	2.0				5.0	6.0		1.0			3.0
Variant_014887					1.0	2.0	1.0				
Variant_014888		1.0			5.0	2.0	1.0	1.0	1.0	1.0	2.0
Variant_014889			1.0		1.0	6.0	1.0				
Variant_014890						3.0			1.0		1.0
Variant_014891		1.0	1.0			6.0	2.0				2.0
Variant_014893		1.0	1.0		3.0	3.0		1.0		1.0	1.0
Variant_014894											1.0
Variant_014895					1.0	1.0					1.0
Variant_014897				2.0		6.0		1.0			1.0
Variant_014898		1.0			3.0	9.0					2.0
Variant_014899					4.0	14.0	1.0				
Variant_014900				1.0	4.0	6.0					1.0
Variant_014901	1.0	1.0	2.0		3.0	19.0					
Variant_014902		2.0			1.0	2.0		1.0			2.0
Variant_014903			1.0			8.0					
Variant_014904					1.0						
Variant_014905	1.0			1.0	4.0	5.0					3.0
Variant_014906						4.0					1.0
Variant_014907	1.0				3.0					1.0	
Variant_014908	2.0				1.0	2.0	1.0				
Variant_014909					1.0	1.0					1.0
Variant_014910		1.0			1.0		1.0				5.0
Variant_014911				1.0		1.0					1.0
Variant_014912			1.0		1.0	4.0		2.0	1.0		
Variant_014913	3.0	2.0	3.0	2.0	20.0	79.0	6.0		1.0		2.0
Variant_014914		1.0	2.0	2.0	10.0	37.0		5.0			1.0
Variant_014915	1.0	2.0	1.0		12.0	37.0	16.0				
Variant_014916		2.0	1.0		8.0	23.0					1.0
Variant_014917	1.0	2.0	6.0	3.0	15.0	53.0		1.0	1.0	2.0	1.0
Variant_014918	1.0	2.0	1.0		9.0	17.0					2.0
Variant_014919					8.0	16.0	2.0	1.0			7.0
Variant_014920		1.0	1.0	1.0	18.0	19.0		2.0			
Variant_014921	1.0	2.0	2.0	1.0	4.0	21.0	4.0			1.0	2.0
Variant_014922	1.0			1.0	7.0	7.0		1.0			4.0
Variant_014923					2.0	12.0	2.0	1.0		1.0	
Variant_014924	1.0			2.0	2.0	13.0	3.0			1.0	3.0
Variant_014925	2.0	2.0	1.0	6.0	3.0	18.0	1.0	2.0	1.0	1.0	1.0
Variant_014926		1.0			2.0	9.0					
Variant_014927			2.0	1.0	4.0	8.0	1.0	1.0		1.0	2.0
Variant_014928			1.0		2.0	5.0	1.0	1.0		1.0	
Variant_014929		2.0	2.0		9.0	70.0				1.0	2.0
Variant_014930					7.0	18.0	1.0				3.0
Variant_014931		1.0		1.0	9.0	25.0	4.0		1.0		1.0
Variant_014932				1.0	3.0	3.0		1.0		1.0	1.0
Variant_014933	2.0	2.0	2.0	3.0	12.0	36.0					4.0
Variant_014934		1.0		1.0	4.0	7.0			1.0		1.0
Variant_014935			2.0		8.0	10.0	1.0	1.0		1.0	
Variant_014936					3.0			2.0		1.0	
Variant_014937	1.0	4.0	1.0		2.0	11.0					2.0
Variant_014938					2.0	4.0				1.0	7.0
Variant_014939			1.0		2.0	7.0					2.0
Variant_014940		1.0	1.0		2.0	3.0					1.0
Variant_014941	1.0	3.0		1.0	1.0	10.0		1.0	2.0		6.0
Variant_014942		1.0		1.0	4.0	4.0		2.0		3.0	10.0
Variant_014943			1.0	1.0	2.0	5.0		2.0		2.0	2.0
Variant_014944					1.0	1.0					
Variant_014945		3.0	1.0	1.0	6.0	42.0	1.0	1.0	1.0	2.0	4.0
Variant_014946	1.0	1.0		1.0	5.0	11.0	1.0	1.0	1.0	1.0	
Variant_014947	2.0		1.0	1.0	5.0	21.0	14.0				1.0
Variant_014948					4.0	11.0	2.0	3.0			1.0
Variant_014949	1.0	1.0		1.0	7.0	5.0	1.0				4.0
Variant_014950	1.0				4.0	3.0		1.0	2.0		5.0
Variant_014951	2.0				2.0	2.0		1.0		1.0	2.0
Variant_014952						3.0					1.0
Variant_014953		1.0	1.0	1.0	3.0	10.0					4.0
Variant_014954			1.0	1.0	2.0				1.0		2.0
Variant_014955				1.0		3.0					1.0
Variant_014956					3.0	4.0	1.0		1.0	1.0	2.0
Variant_014957		3.0	2.0		2.0	6.0	1.0			1.0	
Variant_014958					2.0	2.0		1.0			1.0
Variant_014959				1.0		1.0					1.0
Variant_014960			1.0				1.0				1.0
Variant_014961	2.0			1.0	6.0	29.0					3.0
Variant_014962		1.0	1.0		1.0	15.0					1.0
Variant_014963	2.0		2.0		4.0	21.0					1.0
Variant_014964			1.0	1.0	6.0	6.0					1.0
Variant_014965	2.0	1.0	1.0	2.0	2.0	24.0	1.0		1.0		2.0
Variant_014966					1.0	10.0					1.0
Variant_014967				1.0		9.0					
Variant_014968					2.0	2.0		1.0		1.0	1.0
Variant_014969		1.0	2.0		1.0	17.0					1.0
Variant_014970				1.0	2.0	4.0		1.0	1.0	1.0	2.0
Variant_014971	2.0			1.0	1.0	2.0					1.0
Variant_014972			1.0		2.0	1.0					3.0
Variant_014973			2.0	1.0	1.0	7.0	1.0				2.0
Variant_014974	1.0					3.0		2.0		1.0	3.0
Variant_014975					3.0	3.0					2.0
Variant_014976					1.0	1.0					
Variant_014977	3.0	1.0	1.0	1.0	10.0	71.0	2.0	1.0	1.0		
Variant_014978	2.0		1.0	2.0	17.0	77.0	1.0	3.0	1.0		5.0
Variant_014979		1.0	1.0		7.0	22.0	9.0	1.0			
Variant_014980	4.0	1.0		2.0	6.0	47.0	2.0	3.0			1.0
Variant_014981					7.0	32.0	4.0	1.0			1.0
Variant_014982		1.0		1.0	10.0	22.0		1.0		1.0	
Variant_014983	1.0	1.0	2.0	1.0	7.0	5.0					
Variant_014984				1.0	4.0	15.0	2.0	1.0			2.0
Variant_014985		6.0	1.0		4.0	20.0	2.0			1.0	2.0
Variant_014986	3.0	1.0	1.0		7.0	11.0		1.0		1.0	5.0
Variant_014987	1.0	2.0		1.0	1.0	12.0				2.0	2.0
Variant_014988		1.0	1.0		2.0	3.0					3.0
Variant_014989	1.0	2.0	1.0		4.0	17.0	3.0				1.0
Variant_014990						1.0		1.0	1.0		3.0
Variant_014991			1.0		1.0	2.0	1.0		1.0	1.0	
Variant_014992				1.0	2.0	6.0	1.0				
Variant_014993	1.0		3.0	1.0	7.0	31.0					
Variant_014994	2.0		1.0	1.0	10.0	48.0	2.0	4.0			2.0
Variant_014995	1.0			1.0	7.0	25.0				1.0	
Variant_014996						17.0					1.0
Variant_014997	1.0		1.0		5.0	38.0					1.0
Variant_014998			1.0		12.0	25.0		1.0			4.0
Variant_014999		1.0		1.0	1.0	13.0				3.0	1.0
Variant_015000					1.0	3.0					1.0
Variant_015001	1.0	1.0			1.0	9.0		1.0	1.0		1.0
Variant_015002		2.0		1.0	4.0	7.0		1.0	2.0		8.0
Variant_015003					1.0	9.0		1.0			2.0
Variant_015004					1.0	4.0		1.0			4.0
Variant_015005	1.0		1.0		2.0	3.0		1.0	2.0		5.0
Variant_015006					1.0	4.0					
Variant_015007					3.0	4.0			1.0	2.0	
Variant_015008					1.0						
Variant_015009	2.0	2.0	2.0	1.0	11.0	25.0	1.0	1.0			4.0
Variant_015010					4.0	8.0		2.0		1.0	8.0
Variant_015011			1.0	1.0	2.0	7.0	9.0				1.0
Variant_015012		1.0		1.0	2.0	11.0					2.0
Variant_015013			3.0	2.0	4.0	13.0	1.0	1.0			2.0
Variant_015014			1.0		3.0	9.0					1.0
Variant_015015	1.0	3.0	5.0		6.0	9.0					
Variant_015016					3.0	3.0					2.0
Variant_015017			2.0		2.0	6.0			1.0		5.0
Variant_015018					1.0	4.0					2.0
Variant_015019					1.0	3.0	2.0				1.0
Variant_015020						2.0					1.0
Variant_015021			1.0	2.0	1.0	1.0		1.0	2.0	2.0	
Variant_015022	1.0		1.0						1.0		5.0
Variant_015023					1.0		1.0			1.0	
Variant_015024					2.0	1.0		1.0			1.0
Variant_015025	1.0		2.0	1.0	2.0	24.0					2.0
Variant_015026	1.0		1.0	1.0	4.0	13.0					
Variant_015027	2.0	2.0	2.0		4.0	12.0	6.0	1.0			2.0
Variant_015028					2.0	3.0					
Variant_015029		1.0	1.0	1.0	3.0	30.0					1.0
Variant_015030	2.0				4.0	11.0					4.0
Variant_015031		1.0				3.0	1.0			1.0	
Variant_015032	1.0				1.0	9.0	1.0				
Variant_015033	1.0		1.0		1.0	9.0					6.0
Variant_015034	1.0		1.0		6.0	5.0				1.0	3.0
Variant_015035				1.0	2.0	6.0					
Variant_015036		1.0	1.0			5.0					1.0
Variant_015037	1.0				2.0	7.0	1.0				
Variant_015038					1.0	5.0			1.0		2.0
Variant_015039						1.0					1.0
Variant_015040											1.0
Variant_015041	5.0	2.0	4.0	4.0	29.0	160.0	4.0	3.0	1.0	1.0	1.0
Variant_015042	2.0	1.0	3.0	1.0	21.0	78.0	2.0	2.0			5.0
Variant_015043	1.0	1.0	2.0	3.0	10.0	73.0	33.0	1.0		1.0	
Variant_015044			3.0	2.0	8.0	35.0	7.0	1.0	1.0		3.0
Variant_015045	1.0		7.0	2.0	24.0	78.0	2.0	2.0		1.0	4.0
Variant_015046	1.0			3.0	15.0	29.0	3.0	5.0		1.0	2.0
Variant_015047		3.0	1.0	1.0	9.0	24.0	1.0	1.0			3.0
Variant_015048			1.0	2.0	6.0	8.0					1.0
Variant_015049	1.0				7.0	36.0	3.0	2.0		2.0	1.0
Variant_015050	2.0			1.0	3.0	12.0		2.0		1.0	5.0
Variant_015051	1.0		4.0	1.0	3.0	17.0	6.0	1.0			2.0
Variant_015052	1.0	1.0	1.0		4.0	11.0	2.0			1.0	
Variant_015053		2.0	2.0	1.0	3.0	22.0	1.0	1.0	1.0		2.0
Variant_015054			5.0	1.0	3.0	14.0	1.0	1.0			3.0
Variant_015055					8.0	9.0	3.0				1.0
Variant_015056	2.0	1.0	2.0		3.0	2.0	1.0	2.0			2.0
Variant_015057	6.0	2.0	2.0	1.0	24.0	88.0		1.0	1.0	1.0	
Variant_015058				1.0	13.0	22.0		2.0		1.0	3.0
Variant_015059		1.0		4.0	4.0	33.0	5.0	2.0			5.0
Variant_015060	2.0	1.0		1.0	9.0	13.0			1.0		
Variant_015061	1.0	2.0	1.0	1.0	20.0	47.0	3.0				1.0
Variant_015062					7.0	15.0		2.0			2.0
Variant_015063	1.0		3.0		8.0	38.0	2.0			1.0	1.0
Variant_015064	1.0	1.0		1.0	2.0	13.0	1.0	1.0	2.0		3.0
Variant_015065	6.0	2.0		1.0	3.0	23.0		3.0	1.0	2.0	4.0
Variant_015066					2.0	14.0		3.0	4.0	2.0	9.0
Variant_015067			2.0		6.0	5.0	1.0		1.0	2.0	6.0
Variant_015068			1.0		2.0	5.0	1.0	1.0	1.0		2.0
Variant_015069	1.0	3.0	3.0	1.0	8.0	24.0	2.0	1.0	2.0		
Variant_015070		1.0	2.0	1.0	4.0	13.0	2.0	4.0	3.0		4.0
Variant_015071		1.0	3.0		1.0	5.0		3.0		1.0	1.0
Variant_015072					2.0	5.0				1.0	2.0
Variant_015073	3.0	3.0	2.0	1.0	11.0	65.0			1.0		7.0
Variant_015074	2.0	1.0	4.0		12.0	20.0				1.0	5.0
Variant_015075	1.0	2.0	2.0	1.0	7.0	21.0	15.0	2.0			2.0
Variant_015076	3.0		2.0		7.0	19.0	5.0			1.0	5.0
Variant_015077		2.0	2.0	4.0	13.0	21.0	2.0	2.0	1.0	1.0	1.0
Variant_015078	1.0				3.0	8.0		1.0	1.0		1.0
Variant_015079		2.0	2.0	1.0	5.0	5.0	9.0			1.0	3.0
Variant_015080					3.0	3.0		1.0			1.0
Variant_015081	2.0	2.0	4.0		4.0	32.0		2.0		2.0	9.0
Variant_015082	1.0					13.0	1.0		1.0		8.0
Variant_015083	1.0				2.0	6.0					
Variant_015084						1.0					
Variant_015085		3.0			3.0	4.0		1.0			2.0
Variant_015086						2.0				1.0	2.0
Variant_015087	1.0		1.0		2.0	5.0	2.0			1.0	1.0
Variant_015088					2.0	2.0		3.0			2.0
Variant_015089	3.0	3.0	6.0	1.0	16.0	61.0	1.0		1.0		1.0
Variant_015090	1.0				6.0	27.0	1.0	1.0			4.0
Variant_015091	1.0				1.0	16.0	1.0				
Variant_015092	1.0	2.0	3.0		5.0	26.0					3.0
Variant_015093	1.0	1.0		2.0	10.0	43.0		2.0			
Variant_015094		2.0	1.0		4.0	24.0	1.0				
Variant_015095		1.0	1.0		1.0	7.0					1.0
Variant_015096	1.0	1.0	1.0		3.0	6.0		1.0			1.0
Variant_015097		1.0	6.0		6.0	21.0				1.0	10.0
Variant_015098			5.0			14.0			1.0		5.0
Variant_015099	1.0		1.0		4.0	4.0				1.0	4.0
Variant_015100			1.0		2.0	6.0			1.0	1.0	2.0
Variant_015101	2.0	1.0				14.0				2.0	3.0
Variant_015102		1.0			2.0	11.0		3.0			3.0
Variant_015103	1.0	2.0	4.0			3.0	1.0	1.0			6.0
Variant_015104					1.0	2.0					1.0
Variant_015105	1.0	2.0	2.0		5.0	52.0	3.0	1.0	1.0		2.0
Variant_015106	1.0				6.0	44.0		1.0			
Variant_015107					4.0	26.0	3.0				
Variant_015108			1.0		8.0	15.0		1.0			1.0
Variant_015109	2.0		1.0	2.0	5.0	23.0		1.0			
Variant_015110		1.0		1.0	6.0	13.0		1.0			
Variant_015111	2.0	2.0	2.0			10.0	1.0				2.0
Variant_015112				1.0	1.0	1.0					
Variant_015113		2.0	1.0		3.0	21.0	2.0				
Variant_015114		1.0	2.0		4.0	14.0	3.0				4.0
Variant_015115	1.0	1.0	1.0			7.0	1.0				
Variant_015116	2.0	1.0	1.0		1.0	17.0	1.0		1.0		4.0
Variant_015117		3.0	1.0		1.0	7.0				1.0	
Variant_015118			1.0		1.0	4.0		2.0			2.0
Variant_015119		1.0		1.0		3.0					2.0
Variant_015120					1.0	3.0					1.0
Variant_015121	1.0	1.0	2.0		8.0	47.0		1.0		1.0	1.0
Variant_015122	2.0					39.0		2.0	1.0		2.0
Variant_015123					5.0	14.0					
Variant_015124					2.0	4.0					
Variant_015125		1.0			3.0	3.0				2.0	
Variant_015126					5.0	5.0		1.0			5.0
Variant_015127					2.0	11.0					
Variant_015128			1.0		1.0	3.0		1.0			1.0
Variant_015129	1.0	3.0	2.0		1.0	35.0	1.0			1.0	2.0
Variant_015130					2.0	15.0		1.0		1.0	4.0
Variant_015131	1.0		2.0		2.0	15.0				2.0	2.0
Variant_015132						3.0					
Variant_015133		1.0	4.0	1.0	1.0	4.0	2.0		1.0		1.0
Variant_015134			1.0		1.0	1.0				1.0	5.0
Variant_015135		1.0	1.0		1.0	3.0					1.0
Variant_015137				1.0	2.0	22.0		2.0		1.0	1.0
Variant_015138		1.0	1.0	1.0	4.0	18.0		1.0			
Variant_015139	2.0				3.0	21.0	4.0				
Variant_015140			1.0		6.0	9.0	5.0			2.0	1.0
Variant_015141	1.0	1.0			4.0	7.0					2.0
Variant_015142	1.0				7.0	4.0		1.0	1.0		3.0
Variant_015143					2.0	1.0		1.0			
Variant_015144					4.0	3.0					4.0
Variant_015145		1.0	2.0		1.0	5.0		1.0		3.0	1.0
Variant_015146						1.0				1.0	
Variant_015147		1.0	1.0	1.0	1.0	2.0					
Variant_015148		1.0	1.0		1.0						2.0
Variant_015149	1.0	1.0			2.0	4.0			1.0		2.0
Variant_015150					1.0	1.0					
Variant_015151					4.0	2.0	1.0				
Variant_015152		1.0			1.0	1.0					1.0
Variant_015153	1.0		3.0	1.0	1.0	33.0					
Variant_015154		1.0				17.0					1.0
Variant_015155			1.0		1.0	25.0	1.0			2.0	
Variant_015156	1.0	1.0			1.0	6.0					2.0
Variant_015157	1.0		1.0		3.0	6.0			1.0		3.0
Variant_015158						5.0		1.0			
Variant_015159			1.0		4.0	6.0					
Variant_015160			2.0		1.0	2.0		1.0		1.0	3.0
Variant_015161						6.0				1.0	6.0
Variant_015162						1.0					8.0
Variant_015163					2.0	2.0					
Variant_015164						2.0					1.0
Variant_015165		1.0		1.0	2.0	2.0			1.0		1.0
Variant_015166						1.0					5.0
Variant_015167					1.0	1.0					
Variant_015168						2.0					1.0
Variant_015169		2.0	2.0	5.0	17.0	153.0	2.0	1.0		1.0	2.0
Variant_015170	4.0		2.0	4.0	9.0	64.0	2.0	1.0			1.0
Variant_015171	2.0			2.0	8.0	47.0	13.0			1.0	
Variant_015172		2.0	1.0		5.0	17.0	2.0	1.0			
Variant_015173		2.0	3.0		10.0	23.0		2.0			2.0
Variant_015174		1.0	3.0	1.0	13.0	14.0		1.0	2.0		2.0
Variant_015175		1.0	4.0	1.0	5.0	16.0	1.0	1.0		2.0	1.0
Variant_015176					5.0	15.0	1.0	1.0			2.0
Variant_015177	1.0	1.0	1.0	2.0	3.0	35.0	3.0			1.0	2.0
Variant_015178		1.0	1.0	1.0	2.0	15.0	1.0	1.0			2.0
Variant_015179	2.0		1.0		3.0	15.0	4.0			1.0	
Variant_015180					2.0	10.0	2.0	1.0	1.0		1.0
Variant_015181					5.0	13.0	1.0	1.0			
Variant_015182		3.0			2.0	5.0		1.0		1.0	2.0
Variant_015183	2.0		1.0		1.0	4.0		1.0			1.0
Variant_015184	1.0	1.0			1.0	4.0		1.0			
Variant_015185		2.0	1.0	1.0	11.0	85.0		2.0			2.0
Variant_015186		1.0	1.0		7.0	43.0		2.0		3.0	1.0
Variant_015187	1.0				11.0	40.0	2.0	2.0			
